id,nombre,descripcion,anio,inversion_recibida,id_etapa,id_departamento,id_sector,id_equipo,ingresos_anuales,empleados
18957,Turismo 18957 Corp,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2018,892209,3,26,16,18957,9944405,178
18958,Ciberseguridad 18958 SPA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2024,3765848,2,24,8,18958,6505912,141
18959,Agroindustria 18959 LTDA,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2017,4718240,3,25,5,18959,6497347,110
18960,Ciberseguridad 18960 LTDA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2021,3821209,1,5,8,18960,1877918,78
18961,Energia 18961 SPA,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2024,4414882,2,3,20,18961,6035880,115
18962,Marketing Digital 18962 LTDA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2023,912752,4,24,10,18962,5334029,284
18963,Agroindustria 18963 Corp,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2020,1813985,4,3,5,18963,939903,142
18964,Legaltech 18964 SAS,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2021,2311671,2,14,14,18964,1360140,204
18965,Biotecnologia 18965 Corp,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2020,4526575,2,2,2,18965,5441651,145
18966,Construccion 18966 Corp,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2017,4600518,4,11,12,18966,5069439,299
18967,Agroindustria 18967 SPA,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2019,4502417,2,10,5,18967,8090969,300
18968,Ciberseguridad 18968 LTDA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2016,1366408,1,7,8,18968,4618024,165
18969,Telecomunicaciones 18969 SPA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2017,3592228,3,11,15,18969,5854380,117
18970,Educacion 18970 SAS,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2018,2267299,1,11,19,18970,5677711,14
18971,Legaltech 18971 LTDA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2024,886642,4,9,14,18971,5416568,296
18972,Ciberseguridad 18972 SA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2023,2424138,1,13,8,18972,8530789,16
18973,Finanzas 18973 SA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2016,3253531,3,26,7,18973,1079875,37
18974,Telecomunicaciones 18974 SPA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2021,1796922,2,3,15,18974,4255010,191
18975,Alimentos 18975 SAS,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2021,4013109,4,13,17,18975,8769012,161
18976,Proptech 18976 SPA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2016,3210410,3,7,11,18976,6033974,156
18977,Legaltech 18977 SPA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2017,3948132,2,4,14,18977,9243596,105
18978,Movilidad 18978 LTDA,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2015,2167172,2,26,4,18978,1297640,38
18979,Proptech 18979 LTDA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2017,3664088,2,23,11,18979,3140000,170
18980,Turismo 18980 LTDA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2018,1334617,4,26,16,18980,5234669,42
18981,Ciberseguridad 18981 SA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2018,3166695,3,3,8,18981,1536773,72
18982,Retail 18982 Corp,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2024,391464,1,23,13,18982,4574830,111
18983,Inteligencia Artificial 18983 Corp,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2020,393459,2,14,9,18983,8513233,268
18984,Alimentos 18984 SPA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2016,4591432,5,11,17,18984,1106525,215
18985,Logistica 18985 Corp,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2019,393581,5,9,6,18985,7225389,66
18986,Legaltech 18986 SPA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2024,2699184,3,23,14,18986,2050642,35
18987,Educacion 18987 SA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2018,3470445,1,10,19,18987,593451,55
18988,Movilidad 18988 Corp,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2017,4738674,5,21,4,18988,8975794,292
18989,Movilidad 18989 LTDA,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2021,1591666,5,22,4,18989,5457775,249
18990,Proptech 18990 SA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2025,3778395,4,7,11,18990,8879534,111
18991,Educacion 18991 Corp,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2019,357566,2,27,19,18991,7076929,113
18992,Turismo 18992 Corp,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2015,503473,3,1,16,18992,2303381,183
18993,Educacion 18993 Corp,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2021,844888,2,23,19,18993,987334,111
18994,Industria 4.0 18994 SA,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2025,1869915,4,15,18,18994,2261718,270
18995,Biotecnologia 18995 Corp,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2019,1723260,4,11,2,18995,5911439,70
18996,Telecomunicaciones 18996 Corp,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2025,136546,3,3,15,18996,5952666,233
18997,Agroindustria 18997 LTDA,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2021,1192877,1,14,5,18997,3038230,272
18998,Educacion 18998 Corp,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2025,3333695,4,25,19,18998,8564073,285
18999,Energia 18999 LTDA,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2021,1069178,1,21,20,18999,5760082,199
19000,Inteligencia Artificial 19000 Corp,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2017,865704,5,3,9,19000,6707722,181
19001,Movilidad 19001 SAS,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2016,3301871,4,4,4,19001,2560033,146
19002,Ciberseguridad 19002 SPA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2025,2459307,4,14,8,19002,4543455,259
19003,Ciberseguridad 19003 LTDA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2019,2392375,4,5,8,19003,6754551,85
19004,Construccion 19004 Corp,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2018,733602,4,15,12,19004,9859578,88
19005,Legaltech 19005 Corp,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2015,511366,5,24,14,19005,2609879,116
19006,Alimentos 19006 SAS,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2019,1044758,4,18,17,19006,6767900,9
19007,Finanzas 19007 SPA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2018,3200996,5,20,7,19007,9759119,111
19008,Marketing Digital 19008 SPA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2020,4054558,4,1,10,19008,8601558,283
19009,Tecnologia 19009 SA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2020,3392115,3,6,1,19009,2454635,197
19010,Retail 19010 SAS,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2025,3331575,2,16,13,19010,7498968,192
19011,Logistica 19011 Corp,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2021,4287075,1,3,6,19011,8153004,223
19012,Industria 4.0 19012 LTDA,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2015,2277895,2,10,18,19012,3332977,300
19013,Inteligencia Artificial 19013 Corp,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2016,681442,5,23,9,19013,4191960,58
19014,Turismo 19014 LTDA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2020,3583246,4,4,16,19014,6632020,194
19015,Proptech 19015 SAS,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2020,1382322,4,17,11,19015,7201382,140
19016,Legaltech 19016 SPA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2016,2739677,2,27,14,19016,8371440,183
19017,Agroindustria 19017 SPA,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2015,4939584,3,26,5,19017,6463424,156
19018,Movilidad 19018 Corp,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2017,2074554,4,7,4,19018,2199230,174
19019,Inteligencia Artificial 19019 SPA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2019,4505837,4,7,9,19019,3546749,258
19020,Turismo 19020 Corp,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2018,312500,1,2,16,19020,3841892,278
19021,Logistica 19021 Corp,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2021,55496,1,2,6,19021,8475035,239
19022,Marketing Digital 19022 Corp,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2019,4234579,1,9,10,19022,158199,68
19023,Educacion 19023 SAS,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2016,4099860,5,20,19,19023,3499763,70
19024,Industria 4.0 19024 LTDA,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2017,4527912,4,25,18,19024,9324710,47
19025,Logistica 19025 SPA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2016,3592097,1,11,6,19025,9468633,163
19026,Retail 19026 LTDA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2022,4156726,4,18,13,19026,9509111,19
19027,Finanzas 19027 SA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2025,2156127,2,22,7,19027,3799992,75
19028,Energia 19028 Corp,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2020,3325473,5,25,20,19028,6804619,65
19029,Retail 19029 SPA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2025,2451873,2,14,13,19029,9523627,270
19030,Marketing Digital 19030 LTDA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2019,3546298,1,25,10,19030,1160616,10
19031,Proptech 19031 LTDA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2019,1796078,4,10,11,19031,7053875,43
19032,Legaltech 19032 SPA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2021,4410517,2,1,14,19032,5651750,149
19033,Telecomunicaciones 19033 SAS,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2015,2361742,5,19,15,19033,6322594,287
19034,Alimentos 19034 SPA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2021,1328725,3,19,17,19034,5040137,147
19035,Retail 19035 SA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2024,2004109,1,18,13,19035,7086222,242
19036,Educacion 19036 SAS,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2021,3566740,3,4,19,19036,7608417,229
19037,Construccion 19037 SPA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2025,1237287,3,15,12,19037,8205224,153
19038,Logistica 19038 SPA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2015,939789,2,23,6,19038,124749,203
19039,Biotecnologia 19039 Corp,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2024,2519094,4,22,2,19039,4244260,201
19040,Industria 4.0 19040 SA,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2025,3130088,1,3,18,19040,2906145,151
19041,Marketing Digital 19041 SA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2015,3194630,2,17,10,19041,3451741,293
19042,Tecnologia 19042 SA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2019,1641089,2,23,1,19042,6720426,239
19043,Turismo 19043 Corp,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2023,1196652,1,26,16,19043,4626155,176
19044,Turismo 19044 Corp,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2024,1930968,1,11,16,19044,8776116,213
19045,Logistica 19045 SPA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2016,3878090,4,23,6,19045,6256920,78
19046,Retail 19046 SAS,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2023,686023,1,6,13,19046,9096198,113
19047,Educacion 19047 LTDA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2022,4637969,5,4,19,19047,7980789,28
19048,Construccion 19048 SPA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2023,638570,2,14,12,19048,6916393,216
19049,Finanzas 19049 SA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2018,3135036,5,20,7,19049,5466356,174
19050,Turismo 19050 SPA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2025,4910846,4,15,16,19050,8758514,144
19051,Legaltech 19051 SPA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2019,3518335,5,19,14,19051,9342899,5
19052,Educacion 19052 SPA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2020,4236534,1,3,19,19052,1776738,171
19053,Proptech 19053 SAS,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2016,1508359,3,4,11,19053,4409163,20
19054,Alimentos 19054 Corp,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2020,317353,1,26,17,19054,6208039,221
19055,Industria 4.0 19055 SAS,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2022,2269224,4,5,18,19055,1467837,43
19056,Educacion 19056 LTDA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2020,715524,1,19,19,19056,3747391,138
19057,Legaltech 19057 LTDA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2016,2651468,4,24,14,19057,8060392,30
19058,Legaltech 19058 Corp,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2016,1767289,5,26,14,19058,4394075,100
19059,Alimentos 19059 SPA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2020,435904,2,14,17,19059,4645161,178
19060,Marketing Digital 19060 LTDA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2015,4141703,4,16,10,19060,8856668,99
